REF_DATE,GEO,Trade flow detail,Product,SCALAR_FACTOR,VALUE,STATUS
2008,Saskatchewan,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Alberta,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Alberta,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,21.3,
2008,Alberta,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,British Columbia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,388.7,
2008,British Columbia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,774.8,
2008,British Columbia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2008,British Columbia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,British Columbia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.3,
2008,British Columbia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,15.0,
2008,British Columbia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.4,
2008,British Columbia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,47.0,
2008,British Columbia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.2,
2008,British Columbia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2008,British Columbia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,16.7,
2008,British Columbia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,217.6,
2008,British Columbia,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,British Columbia,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2008,British Columbia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,123.9,
2008,British Columbia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2008,British Columbia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,433.3,
2008,British Columbia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,170.0,
2008,Yukon,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Yukon,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Northwest Territories,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Northwest Territories,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Nunavut,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.5,
2008,Nunavut,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Nunavut,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2008,Nunavut,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Nunavut,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Nunavut,To Nunavut,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2008,Nunavut,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2008,Nunavut,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2009,Canada,Total supply and total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3686.7,
2009,Canada,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,769.3,
2009,Canada,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,769.3,
2009,Canada,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1304.9,
2009,Canada,International re-exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,10.1,
2009,Canada,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,637.9,
2009,Newfoundland and Labrador,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,343.2,
2009,Newfoundland and Labrador,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,607.3,
2009,Newfoundland and Labrador,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,214.3,
2009,Newfoundland and Labrador,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2009,Newfoundland and Labrador,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,52.0,
2009,Newfoundland and Labrador,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,7.1,
2009,Newfoundland and Labrador,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.4,
2009,Newfoundland and Labrador,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.0,
2009,Newfoundland and Labrador,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2009,Newfoundland and Labrador,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2009,Newfoundland and Labrador,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.6,
2009,Newfoundland and Labrador,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.3,
2009,Newfoundland and Labrador,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2009,Newfoundland and Labrador,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,120.4,
2009,Newfoundland and Labrador,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,78.3,
2009,Newfoundland and Labrador,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,272.6,
2009,Newfoundland and Labrador,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,50.6,
2009,Prince Edward Island,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,125.1,
2009,Prince Edward Island,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,133.4,
2009,Prince Edward Island,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2009,Prince Edward Island,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,112.2,
2009,Prince Edward Island,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.0,
2009,Prince Edward Island,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2009,Prince Edward Island,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.3,
2009,Prince Edward Island,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.9,
2009,Prince Edward Island,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2009,Prince Edward Island,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2009,Prince Edward Island,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.5,
2009,Prince Edward Island,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.8,
2009,Prince Edward Island,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.6,
2009,Prince Edward Island,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.1,
2009,Nova Scotia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,368.1,
2009,Nova Scotia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,720.1,
2009,Nova Scotia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,33.0,
2009,Nova Scotia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.1,
2009,Nova Scotia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,267.3,
2009,Nova Scotia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,85.6,
2009,Nova Scotia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,29.9,
2009,Nova Scotia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,57.5,
2009,Nova Scotia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2009,Nova Scotia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2009,Nova Scotia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.8,
2009,Nova Scotia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2009,Nova Scotia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,224.2,
2009,Nova Scotia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,96.6,
2009,Nova Scotia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,228.6,
2009,Nova Scotia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.2,
2009,New Brunswick,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,422.1,
2009,New Brunswick,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,488.1,
2009,New Brunswick,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,44.6,
2009,New Brunswick,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.6,
2009,New Brunswick,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,22.6,
2009,New Brunswick,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,99.9,
2009,New Brunswick,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,77.2,
2009,New Brunswick,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,30.0,
2009,New Brunswick,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.8,
2009,New Brunswick,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2009,New Brunswick,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2009,New Brunswick,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2009,New Brunswick,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,181.5,
2009,New Brunswick,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,101.8,
2009,New Brunswick,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,206.7,
2009,New Brunswick,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,220.4,
2009,Quebec,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,324.3,
2009,Quebec,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,193.4,
2009,Quebec,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2009,Quebec,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2009,Quebec,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.0,
2009,Quebec,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,77.0,
2009,Quebec,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,32.8,
2009,Quebec,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.4,
2009,Quebec,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2009,Quebec,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,19.1,
2009,Quebec,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.5,
2009,Quebec,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,64.1,
2009,Quebec,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,180.3,
2009,Quebec,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,52.3,
2009,Quebec,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,67.1,
2009,Ontario,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,351.1,
